Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Knee_Angle,Pressure,Label,Squat_Type,Subject_ID,Feedback_Message
5.731760296135712,-0.1473070473525105,-0.2261434679726243,9.597007265982606,-0.0471194379995381,-0.0025696641685971,0.0460460110962301,67.16349973449955,0.734285683652443,correct,full_squat,2,Great job! You're doing a perfect full squat. Keep it up!
9.498059986052246,-0.0851350654264484,0.1139300125250638,9.566145937952408,-0.0236451961750346,-0.0108475744123488,-0.0329843206166675,80.66925254576691,0.8013868972997606,correct,full_squat,3,Great job! You're doing a perfect full squat. Keep it up!
4.62681812757654,-0.1808725655883521,0.1333392903090157,9.927484734003263,-0.0095090269820215,-0.0793505793385241,0.0384441873211453,58.63968532008606,0.4886380041160086,correct,slow_squat,5,Controlled and steady! That slow squat was excellent!
9.238476953907815,0.0355080203153388,-0.0050872959073739,10.89636099514925,0.0719112913716527,-0.0450823901831672,-0.0522496519514878,32.07514048501826,0.66261898897517,incorrect,wrong_knee_in,4,Incorrect: Your knees are collapsing inward. Push them outward to protect your joints.
7.855711422845691,-0.1613573424874413,-0.3475190515752168,8.661827130446719,0.0055009921787087,-0.1196912052154748,-0.0471415494220565,53.659905130954414,0.9299199677308524,correct,half_squat,2,Nice half squat! You're on the right track. Stay consistent!
2.124248496993988,-0.1306456112715329,0.1243650506534351,9.699087823985884,-0.0688058211203897,0.1334615946036343,-0.0308935403845697,72.43764448974264,0.8130821529827182,incorrect,full_squat,1,Incorrect: Check your balance and form. Distribute your weight evenly on both feet.
2.845691382765531,0.3808827394043405,0.020698244272673,9.459380838480604,-0.0288907553965383,-0.0481966843456463,0.0214741595751134,48.32873538993999,0.7771041760934733,correct,full_squat,3,Great job! You're doing a perfect full squat. Keep it up!
7.076483075276489,0.0255273546612502,0.1014455440316348,10.190538001605717,0.0874810981406776,-0.0303001194805757,0.015832813537993,83.0860314186421,0.8133452932243359,correct,full_squat,2,Great job! You're doing a perfect full squat. Keep it up!
2.4379221802324658,0.0115728203929109,0.2538174472770572,9.88213880045305,0.0698346089150933,-0.0772476350111544,0.0270227653096389,87.76042812788128,0.7703414446122177,correct,full_squat,2,Great job! You're doing a perfect full squat. Keep it up!
0.9173571910717216,0.0424120347196005,-0.0795415077304406,9.62795818419116,0.0624129077622731,-0.0342319686636184,0.0215670745781329,46.14851385447958,0.6321156943754639,correct,slow_squat,5,Controlled and steady! That slow squat was excellent!
7.353734914292661,-0.3531296866670593,-0.182354152915919,8.836518561705645,0.0681009200585354,0.0972116947267796,-0.0330183888035782,93.48540128081832,0.7876982612555167,correct,slow_squat,4,Controlled and steady! That slow squat was excellent!
4.569138276553106,-0.0797010967632345,-0.2433065184131421,9.849148025000016,-0.0508569476745327,0.0957240209214278,0.0076519935869691,46.43706727348717,0.5931090147822174,incorrect,full_squat,1,Incorrect: You are not going deep enough. Try to lower yourself more into the squat.
7.635270541082164,0.0815590588121074,0.0841782090036839,11.331848421963077,0.0749704214376756,-0.0962736906329245,-0.0149336895942437,46.70155650785904,0.7368868534185335,correct,slow_squat,4,Controlled and steady! That slow squat was excellent!
8.63144092925259,0.13497264545555,0.1419862796666074,10.17402486010939,-0.0770954775171877,0.0223790114018876,-0.0839816959605795,30.82333494006564,0.6236542573209106,incorrect,full_squat,1,Incorrect: You are not going deep enough. Try to lower yourself more into the squat.
2.9659318637274548,-0.0088258000802558,-0.0285275773574575,8.895503581084602,-0.039701634725683,-0.021341184094347,0.083087617736979,43.94180309165628,0.749674852015973,incorrect,wrong_knee_in,5,Incorrect: Your knees are collapsing inward. Push them outward to protect your joints.
1.5193684648872685,-0.0244881037024748,-0.0298535778237613,8.918480045379692,-0.0399329557026652,-0.0209919623558499,0.0853781006284896,47.00970246344866,0.746248173033109,incorrect,wrong_knee_in,3,Incorrect: Your knees are collapsing inward. Push them outward to protect your joints.
9.966908525841069,-0.1170686269972222,-0.1138211964712754,9.241091537842305,-0.0983404141404078,-0.011889847949101,-0.0202386300215276,44.55895973917314,0.7923648513574697,correct,slow_squat,3,Controlled and steady! That slow squat was excellent!
2.3549205812416285,0.1314568740832615,-0.0706060158101677,9.13787097865289,-0.0338257367886708,0.0334864072902102,-0.1014198487494508,44.9432786478501,0.5891507768895021,correct,half_squat,5,Nice half squat! You're on the right track. Stay consistent!
4.368737474949899,-0.1478006882956305,0.1322377473948684,9.507949906908188,-0.039060253716048,-0.0772834759275947,0.0263389004343712,33.97383576252825,0.6337987143254689,correct,full_squat,5,Great job! You're doing a perfect full squat. Keep it up!
4.3086172344689375,0.147405024495378,0.1761957857760913,9.755317248124069,0.0183999519968866,0.0607560527902456,-0.0525615113581072,38.62602211488813,0.5779352839034423,correct,full_squat,1,Great job! You're doing a perfect full squat. Keep it up!
3.74030244027464,-0.3217913789727534,-0.0445290544657482,10.31513749141033,-0.0503093548999601,0.0290770937200922,0.0070747712445611,32.844670244152134,0.7138327331779453,incorrect,full_squat,4,Incorrect: You are not going deep enough. Try to lower yourself more into the squat.
6.673346693386773,0.1156410473464452,-0.2620090445885994,9.910952246377702,0.0175790861230809,-0.030498656677043,0.0146652756813858,85.5251192078357,0.7550334187435522,correct,full_squat,1,Great job! You're doing a perfect full squat. Keep it up!
